user_id,session_number,session_start_date,unix_timestamp,campaign_id,domain,entry,referral,pageviews,transactions
9007cfd3-1963-40b1-944d-3a86cedbb434,8,9/22/16 17:05,1474558849,303,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,6,0
9007cfd3-1963-40b1-944d-3a86cedbb434,9,9/24/16 02:02,1474675790,309,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,3,0
9007cfd3-1963-40b1-944d-3a86cedbb434,10,9/27/16 10:10,1474964584,30,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,5,0
13300557-ce78-429e-99c2-4c85eca487b2,1,9/4/16 19:07,1473011640,324,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,4,0
13300557-ce78-429e-99c2-4c85eca487b2,2,9/6/16 17:05,1473174291,101,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,1,0
13300557-ce78-429e-99c2-4c85eca487b2,3,9/10/16 15:03,1473514237,551,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,8,0
13300557-ce78-429e-99c2-4c85eca487b2,4,9/14/16 01:01,1473808467,790,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,2,0
13300557-ce78-429e-99c2-4c85eca487b2,5,9/17/16 15:03,1474118447,839,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,1,0
64550e94-7cd5-4f74-b48d-5c1dd2afe693,1,9/3/16 10:10,1472892603,777,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,15,0
64550e94-7cd5-4f74-b48d-5c1dd2afe693,2,9/5/16 12:12,1473071635,14,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,9,0
64550e94-7cd5-4f74-b48d-5c1dd2afe693,3,9/9/16 10:10,1473410348,359,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,16,0
64550e94-7cd5-4f74-b48d-5c1dd2afe693,4,9/10/16 21:09,1473534165,436,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,5,0
64550e94-7cd5-4f74-b48d-5c1dd2afe693,5,9/14/16 12:12,1473848412,882,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,7,0
64550e94-7cd5-4f74-b48d-5c1dd2afe693,6,9/17/16 14:02,1474116312,86,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,1,0
64550e94-7cd5-4f74-b48d-5c1dd2afe693,7,9/19/16 14:02,1474289001,967,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,2,0
64550e94-7cd5-4f74-b48d-5c1dd2afe693,8,9/22/16 03:03,1474506323,841,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,1,0
64550e94-7cd5-4f74-b48d-5c1dd2afe693,9,9/25/16 03:03,1474765314,593,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,6,0
64550e94-7cd5-4f74-b48d-5c1dd2afe693,10,9/26/16 06:06,1474864993,231,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,9,0
ad8a9d8a-29f7-4548-945c-d56a4080ecad,1,9/3/16 04:04,1472870620,432,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,7,0
ad8a9d8a-29f7-4548-945c-d56a4080ecad,2,9/4/16 23:11,1473023184,676,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,6,0
ad8a9d8a-29f7-4548-945c-d56a4080ecad,3,9/6/16 21:09,1473189392,72,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,3,0
ad8a9d8a-29f7-4548-945c-d56a4080ecad,4,9/8/16 09:09,1473320918,702,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,1,0
0e36d7da-4eec-4d10-b07c-36f9fe183772,1,9/4/16 18:06,1473005584,271,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,5,0
0e36d7da-4eec-4d10-b07c-36f9fe183772,2,9/8/16 06:06,1473310353,288,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,3,0
0e36d7da-4eec-4d10-b07c-36f9fe183772,3,9/11/16 17:05,1473609253,218,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,2,0
0e36d7da-4eec-4d10-b07c-36f9fe183772,4,9/14/16 15:03,1473861565,308,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,1,0
0e36d7da-4eec-4d10-b07c-36f9fe183772,5,9/18/16 10:10,1474187214,601,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,11,0
34b0424f-4716-41a5-ab5b-1965f4e7a851,1,9/3/16 08:08,1472884038,38,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,2,0
34b0424f-4716-41a5-ab5b-1965f4e7a851,2,9/7/16 01:01,1473204020,867,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,6,0
34b0424f-4716-41a5-ab5b-1965f4e7a851,3,9/9/16 17:05,1473434927,131,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,8,0
34b0424f-4716-41a5-ab5b-1965f4e7a851,4,9/11/16 03:03,1473556385,415,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,1,0
34b0424f-4716-41a5-ab5b-1965f4e7a851,5,9/12/16 17:05,1473693205,969,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,6,0
34b0424f-4716-41a5-ab5b-1965f4e7a851,6,9/15/16 21:09,1473967446,519,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,12,0
34b0424f-4716-41a5-ab5b-1965f4e7a851,7,9/18/16 13:01,1474196983,749,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,2,0
34b0424f-4716-41a5-ab5b-1965f4e7a851,8,9/21/16 16:04,1474469735,535,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,4,0
561bf3cb-df78-4d81-9321-6e40ec29d5b9,1,9/4/16 08:08,1472970416,27,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,4,0
561bf3cb-df78-4d81-9321-6e40ec29d5b9,2,9/8/16 05:05,1473304751,650,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,10,0
561bf3cb-df78-4d81-9321-6e40ec29d5b9,3,9/9/16 07:07,1473399413,445,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,13,0
561bf3cb-df78-4d81-9321-6e40ec29d5b9,4,9/12/16 16:04,1473690813,967,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,13,0
561bf3cb-df78-4d81-9321-6e40ec29d5b9,5,9/15/16 15:03,1473945777,709,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,5,0
561bf3cb-df78-4d81-9321-6e40ec29d5b9,6,9/17/16 17:05,1474127104,616,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,4,0
561bf3cb-df78-4d81-9321-6e40ec29d5b9,7,9/21/16 04:04,1474425987,420,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,9,0
561bf3cb-df78-4d81-9321-6e40ec29d5b9,8,9/23/16 18:06,1474646995,16,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,1,0
561bf3cb-df78-4d81-9321-6e40ec29d5b9,9,9/24/16 22:10,1474749446,492,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,20,0
585ecb50-7424-4b4e-adb1-c16538677781,1,9/3/16 17:05,1472914823,859,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,3,0
585ecb50-7424-4b4e-adb1-c16538677781,2,9/5/16 00:12,1473028838,346,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,14,0
585ecb50-7424-4b4e-adb1-c16538677781,3,9/8/16 12:12,1473330013,283,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,14,0
fcd8cb38-6997-493b-a6d3-674c44e4bb75,1,9/4/16 10:10,1472977623,238,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,1,0
fcd8cb38-6997-493b-a6d3-674c44e4bb75,2,9/6/16 22:10,1473195100,505,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,1,0
fcd8cb38-6997-493b-a6d3-674c44e4bb75,3,9/8/16 04:04,1473301483,657,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,2,0
fcd8cb38-6997-493b-a6d3-674c44e4bb75,4,9/12/16 02:02,1473638570,332,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,3,0
fcd8cb38-6997-493b-a6d3-674c44e4bb75,5,9/14/16 17:05,1473868768,278,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,5,0
fcd8cb38-6997-493b-a6d3-674c44e4bb75,6,9/16/16 22:10,1474056796,35,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,6,0
b179c7ea-22aa-46a8-b45b-e4baf6ad72f5,1,9/3/16 18:06,1472921978,61,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,1,0
b179c7ea-22aa-46a8-b45b-e4baf6ad72f5,2,9/4/16 21:09,1473017862,178,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,2,0
b179c7ea-22aa-46a8-b45b-e4baf6ad72f5,3,9/7/16 23:11,1473285113,310,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,2,0
b179c7ea-22aa-46a8-b45b-e4baf6ad72f5,4,9/11/16 18:06,1473612179,160,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,5,0
b179c7ea-22aa-46a8-b45b-e4baf6ad72f5,5,9/13/16 11:11,1473757516,138,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,4,0
b179c7ea-22aa-46a8-b45b-e4baf6ad72f5,6,9/16/16 17:05,1474040595,680,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,6,0
b179c7ea-22aa-46a8-b45b-e4baf6ad72f5,7,9/19/16 15:03,1474290134,596,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,2,0
b179c7ea-22aa-46a8-b45b-e4baf6ad72f5,8,9/21/16 17:05,1474471966,317,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,1,0
b179c7ea-22aa-46a8-b45b-e4baf6ad72f5,9,9/23/16 08:08,1474612278,817,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,4,0
155b41fb-6509-458b-956b-7a3c07531890,1,9/2/16 10:10,1472803457,649,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,15,0
155b41fb-6509-458b-956b-7a3c07531890,2,9/3/16 14:02,1472904022,294,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,6,0
155b41fb-6509-458b-956b-7a3c07531890,3,9/6/16 01:01,1473116758,822,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,12,0
155b41fb-6509-458b-956b-7a3c07531890,4,9/7/16 03:03,1473211513,31,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,1,0
155b41fb-6509-458b-956b-7a3c07531890,5,9/9/16 10:10,1473409664,51,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,5,0
155b41fb-6509-458b-956b-7a3c07531890,6,9/12/16 03:03,1473645037,762,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,8,0
155b41fb-6509-458b-956b-7a3c07531890,7,9/16/16 03:03,1473990631,434,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,9,0
39566613-376c-40ea-8d13-7072b1b71e98,1,9/2/16 04:04,1472783534,42,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,3,0
39566613-376c-40ea-8d13-7072b1b71e98,2,9/5/16 14:02,1473078739,614,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,8,0
39566613-376c-40ea-8d13-7072b1b71e98,3,9/8/16 12:12,1473330817,462,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,2,0
39566613-376c-40ea-8d13-7072b1b71e98,4,9/10/16 23:11,1473543128,814,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,29,0
39566613-376c-40ea-8d13-7072b1b71e98,5,9/12/16 17:05,1473695597,573,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,5,0
39566613-376c-40ea-8d13-7072b1b71e98,6,9/15/16 22:10,1473969673,289,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,3,0
39566613-376c-40ea-8d13-7072b1b71e98,7,9/18/16 11:11,1474191084,433,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,9,0
39566613-376c-40ea-8d13-7072b1b71e98,8,9/21/16 21:09,1474485202,847,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,8,0
39566613-376c-40ea-8d13-7072b1b71e98,9,9/25/16 05:05,1474775620,599,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,10,0
4e28b7b9-44f0-4d0f-a184-0e62a136f87d,1,9/4/16 12:12,1472983760,873,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,5,0
4e28b7b9-44f0-4d0f-a184-0e62a136f87d,2,9/5/16 17:05,1473090341,193,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,4,0
4e28b7b9-44f0-4d0f-a184-0e62a136f87d,3,9/8/16 18:06,1473350909,954,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,1,0
4e28b7b9-44f0-4d0f-a184-0e62a136f87d,4,9/12/16 06:06,1473655632,762,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,16,0
4e28b7b9-44f0-4d0f-a184-0e62a136f87d,5,9/14/16 12:12,1473850565,928,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,2,0
4e28b7b9-44f0-4d0f-a184-0e62a136f87d,6,9/18/16 03:03,1474162707,468,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,6,0
4e28b7b9-44f0-4d0f-a184-0e62a136f87d,7,9/20/16 17:05,1474385558,7,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,1,0
4e28b7b9-44f0-4d0f-a184-0e62a136f87d,8,9/22/16 20:08,1474569294,747,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,2,0
4e28b7b9-44f0-4d0f-a184-0e62a136f87d,9,9/24/16 16:04,1474726012,88,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,4,0
4e28b7b9-44f0-4d0f-a184-0e62a136f87d,10,9/28/16 02:02,1475021559,571,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,6,0
3d8e7632-4bf3-41dd-b0bd-8fafd52b036c,1,9/3/16 23:11,1472937590,332,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,11,0
5c7d1d95-47be-4413-b545-859962694f09,1,9/3/16 08:08,1472883757,990,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,6,0
5c7d1d95-47be-4413-b545-859962694f09,2,9/4/16 11:11,1472979954,43,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,1,0
5c7d1d95-47be-4413-b545-859962694f09,3,9/6/16 17:05,1473175782,469,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,1,0
5c7d1d95-47be-4413-b545-859962694f09,4,9/9/16 22:10,1473451797,292,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,3,0
5c7d1d95-47be-4413-b545-859962694f09,5,9/11/16 00:12,1473546871,902,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,4,0
5c7d1d95-47be-4413-b545-859962694f09,6,9/13/16 03:03,1473729775,449,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,3,0
33436745-8e91-44dc-b1ed-8681d27090c4,1,9/3/16 15:03,1472907815,100,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,3,0
33436745-8e91-44dc-b1ed-8681d27090c4,2,9/7/16 10:10,1473236315,967,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,1,0
33436745-8e91-44dc-b1ed-8681d27090c4,3,9/10/16 12:12,1473504444,779,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,1,0
a6a64360-274f-4e73-ad3d-aecbcae870d5,1,9/3/16 00:12,1472855937,912,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,7,0
a6a64360-274f-4e73-ad3d-aecbcae870d5,2,9/4/16 22:10,1473019320,348,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,7,0
a6a64360-274f-4e73-ad3d-aecbcae870d5,3,9/7/16 05:05,1473220371,400,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,11,0
a6a64360-274f-4e73-ad3d-aecbcae870d5,4,9/8/16 19:07,1473354894,910,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,4,0
a6a64360-274f-4e73-ad3d-aecbcae870d5,5,9/11/16 06:06,1473569765,340,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,8,0
a6a64360-274f-4e73-ad3d-aecbcae870d5,6,9/12/16 15:03,1473687183,312,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,1,0
a6a64360-274f-4e73-ad3d-aecbcae870d5,7,9/13/16 21:09,1473796145,240,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,4,0
a6a64360-274f-4e73-ad3d-aecbcae870d5,8,9/17/16 08:08,1474092373,744,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,3,0
a6a64360-274f-4e73-ad3d-aecbcae870d5,9,9/21/16 03:03,1474420552,269,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,5,0
a6a64360-274f-4e73-ad3d-aecbcae870d5,10,9/23/16 03:03,1474593701,114,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,1,0
be08ce14-8505-4f38-a925-71dc186487af,1,9/3/16 16:04,1472913869,234,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,3,0
be08ce14-8505-4f38-a925-71dc186487af,2,9/5/16 16:04,1473085777,94,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,2,0
7f728a2c-7eeb-4315-9ba7-ecd9373f77cf,1,9/3/16 10:10,1472890958,283,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,5,0
7f728a2c-7eeb-4315-9ba7-ecd9373f77cf,2,9/6/16 15:03,1473168913,322,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,3,0
7f728a2c-7eeb-4315-9ba7-ecd9373f77cf,3,9/9/16 11:11,1473415105,938,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,1,0
24e56d6d-d378-403d-8a53-a3900f31d6c4,1,9/4/16 14:02,1472992598,437,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,19,0
24e56d6d-d378-403d-8a53-a3900f31d6c4,2,9/8/16 15:03,1473340369,705,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,1,0
24e56d6d-d378-403d-8a53-a3900f31d6c4,3,9/11/16 10:10,1473581322,496,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,5,0
24e56d6d-d378-403d-8a53-a3900f31d6c4,4,9/15/16 01:01,1473894647,39,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,4,0
24e56d6d-d378-403d-8a53-a3900f31d6c4,5,9/18/16 10:10,1474189091,986,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,2,0
24e56d6d-d378-403d-8a53-a3900f31d6c4,6,9/21/16 08:08,1474438063,603,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,3,0
24e56d6d-d378-403d-8a53-a3900f31d6c4,7,9/24/16 20:08,1474743380,436,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,15,0
24e56d6d-d378-403d-8a53-a3900f31d6c4,8,9/28/16 17:05,1475077001,178,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,3,0
24e56d6d-d378-403d-8a53-a3900f31d6c4,9,10/2/16 04:04,1475373704,60,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,1,0
651c40a2-fd25-406f-be6a-7a2646543675,1,9/2/16 07:07,1472795569,888,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,3,0
651c40a2-fd25-406f-be6a-7a2646543675,2,9/6/16 02:02,1473123048,680,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,7,0
651c40a2-fd25-406f-be6a-7a2646543675,3,9/7/16 17:05,1473263561,225,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,1,0
33cbb5b6-693e-45ab-aad4-a75e85491d27,1,9/3/16 01:01,1472859706,29,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,19,0
33cbb5b6-693e-45ab-aad4-a75e85491d27,2,9/7/16 01:01,1473205539,557,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,4,0
33cbb5b6-693e-45ab-aad4-a75e85491d27,3,9/9/16 07:07,1473397834,542,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,6,0
33cbb5b6-693e-45ab-aad4-a75e85491d27,4,9/11/16 12:12,1473590179,624,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,4,0
33cbb5b6-693e-45ab-aad4-a75e85491d27,5,9/14/16 15:03,1473859491,134,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,21,0
33cbb5b6-693e-45ab-aad4-a75e85491d27,6,9/15/16 20:08,1473963820,511,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,3,0
326c0f93-ee9d-4584-b32d-4cabedfe8951,1,9/4/16 08:08,1472971423,973,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,6,0
326c0f93-ee9d-4584-b32d-4cabedfe8951,2,9/5/16 17:05,1473088971,639,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,5,0
326c0f93-ee9d-4584-b32d-4cabedfe8951,3,9/9/16 02:02,1473382083,821,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,7,0
326c0f93-ee9d-4584-b32d-4cabedfe8951,4,9/13/16 02:02,1473728312,695,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,4,0
326c0f93-ee9d-4584-b32d-4cabedfe8951,5,9/14/16 09:09,1473837811,307,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,1,0
326c0f93-ee9d-4584-b32d-4cabedfe8951,6,9/15/16 16:04,1473948713,525,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,6,0
326c0f93-ee9d-4584-b32d-4cabedfe8951,7,9/17/16 21:09,1474142268,1000,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,5,0
326c0f93-ee9d-4584-b32d-4cabedfe8951,8,9/19/16 11:11,1474275637,399,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,13,0
326c0f93-ee9d-4584-b32d-4cabedfe8951,9,9/21/16 01:01,1474414457,616,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,3,0
326c0f93-ee9d-4584-b32d-4cabedfe8951,10,9/22/16 15:03,1474550238,401,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,11,0
ce98ed16-0eea-4f8d-9d27-c33445c8c08b,1,9/3/16 21:09,1472930508,752,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,3,0
ce98ed16-0eea-4f8d-9d27-c33445c8c08b,2,9/5/16 02:02,1473035026,919,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,2,0
ce98ed16-0eea-4f8d-9d27-c33445c8c08b,3,9/8/16 13:01,1473334691,887,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,4,0
ce98ed16-0eea-4f8d-9d27-c33445c8c08b,4,9/11/16 20:08,1473616983,718,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,6,0
ce98ed16-0eea-4f8d-9d27-c33445c8c08b,5,9/15/16 19:07,1473961990,376,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,11,0
ce98ed16-0eea-4f8d-9d27-c33445c8c08b,6,9/18/16 11:11,1474192102,350,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,6,0
ce98ed16-0eea-4f8d-9d27-c33445c8c08b,7,9/22/16 01:01,1474500485,728,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,1,0
ce98ed16-0eea-4f8d-9d27-c33445c8c08b,8,9/24/16 06:06,1474690655,826,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,4,0
ce98ed16-0eea-4f8d-9d27-c33445c8c08b,9,9/25/16 09:09,1474787538,910,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,3,0
ce98ed16-0eea-4f8d-9d27-c33445c8c08b,10,9/29/16 02:02,1475108493,628,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,10,0
d369a205-4b5c-4a91-8ab4-21b671da7dfa,1,9/2/16 13:01,1472816173,652,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,1,0
d369a205-4b5c-4a91-8ab4-21b671da7dfa,2,9/3/16 18:06,1472921377,401,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,2,0
d369a205-4b5c-4a91-8ab4-21b671da7dfa,3,9/7/16 06:06,1473221748,163,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,1,0
d369a205-4b5c-4a91-8ab4-21b671da7dfa,4,9/10/16 19:07,1473528001,832,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,1,0
d369a205-4b5c-4a91-8ab4-21b671da7dfa,5,9/12/16 13:01,1473681019,219,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,2,0
d369a205-4b5c-4a91-8ab4-21b671da7dfa,6,9/14/16 12:12,1473847852,562,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,8,0
d369a205-4b5c-4a91-8ab4-21b671da7dfa,7,9/15/16 21:09,1473968955,543,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,2,0
d369a205-4b5c-4a91-8ab4-21b671da7dfa,8,9/18/16 09:09,1474183852,406,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,11,0
16d5de98-f5fa-4ead-a156-8aceab0dfe4a,1,9/3/16 16:04,1472912697,756,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,2,0
16d5de98-f5fa-4ead-a156-8aceab0dfe4a,2,9/6/16 15:03,1473168921,472,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,12,0
16d5de98-f5fa-4ead-a156-8aceab0dfe4a,3,9/9/16 21:09,1473450226,689,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,1,0
16d5de98-f5fa-4ead-a156-8aceab0dfe4a,4,9/11/16 01:01,1473550554,974,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,6,0
02265db4-94f9-436a-bded-c3fc0a00553d,1,9/3/16 19:07,1472924796,251,www.themarketingtechnologist.co,www.themarketingtechnologist.co,www.google.nl,2,0
